case_id,stl,mask,planes_with_intersection,planes_all_contours_closed,slicability_fraction,slicability_pass,mesh_bbox_diagonal_mm,centroid_offset_mm,centroid_offset_pct_of_diagonal,bbox_max_error_mm,mask_spacing_mm,alignment_pass,status
839,outputs/phase_b_mesh_qc/case_outputs/839/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/839/seg_mask_0.5.nii.gz,50,50,1.0,True,176.3887804732239,0.10549367164534772,0.0598074726534899,0.30000364780426025,0.6000 0.6000 0.6000,True,ok
840,outputs/phase_b_mesh_qc/case_outputs/840/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/840/seg_mask_0.5.nii.gz,47,47,1.0,True,178.17272961988385,0.11356815093117201,0.0637404787890155,0.3000035285949707,0.6000 0.6000 0.6000,True,ok
841,outputs/phase_b_mesh_qc/case_outputs/841/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/841/seg_mask_0.5.nii.gz,50,50,1.0,True,151.90079039619346,0.16287104474493408,0.10722198635051705,0.30005013942718506,0.6000 0.6000 0.6000,True,ok
842,outputs/phase_b_mesh_qc/case_outputs/842/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/842/seg_mask_0.5.nii.gz,50,40,0.8,False,175.15993594018425,0.13510005669163505,0.07712954219038459,0.30000340938568115,0.6000 0.6000 0.6000,True,ok
843,outputs/phase_b_mesh_qc/case_outputs/843/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/843/seg_mask_0.5.nii.gz,50,50,1.0,True,160.4526177273311,0.18080568131919644,0.11268478126449318,0.30000627040863037,0.6000 0.6000 0.6000,True,ok
844,outputs/phase_b_mesh_qc/case_outputs/844/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/844/seg_mask_0.5.nii.gz,37,37,1.0,True,228.67008103397177,0.13413207758625284,0.05865746711583395,0.30000579357147217,0.6000 0.6000 0.6000,True,ok
845,outputs/phase_b_mesh_qc/case_outputs/845/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/845/seg_mask_0.5.nii.gz,44,43,0.9772727272727273,False,219.56413930956936,3.970165396182097,1.8082030192482639,0.3000037670135498,0.6000 0.6000 0.6000,True,ok
846,outputs/phase_b_mesh_qc/case_outputs/846/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/846/seg_mask_0.5.nii.gz,50,41,0.82,False,169.33718783870185,0.1345965742973148,0.07948435663495346,0.30000758171081543,0.6000 0.6000 0.6000,True,ok
847,outputs/phase_b_mesh_qc/case_outputs/847/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/847/seg_mask_0.5.nii.gz,42,42,1.0,True,213.2137029606401,0.13057528054918915,0.061241504995245895,0.300001859664917,0.6000 0.6000 0.6000,True,ok
848,outputs/phase_b_mesh_qc/case_outputs/848/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/848/seg_mask_0.5.nii.gz,32,31,0.96875,False,195.94020275591828,0.09295524622575177,0.04744061959634984,0.3000059127807617,0.6000 0.6000 0.6000,True,ok
849,outputs/phase_b_mesh_qc/case_outputs/849/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/849/seg_mask_0.5.nii.gz,48,38,0.7916666666666666,False,176.68141629886208,0.1049404747758745,0.059395309916671954,0.3000037670135498,0.6000 0.6000 0.6000,True,ok
850,outputs/phase_b_mesh_qc/case_outputs/850/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/850/seg_mask_0.5.nii.gz,40,40,1.0,True,192.24266430574193,0.16273965988441863,0.08465324826418248,0.30000126361846924,0.6000 0.6000 0.6000,True,ok
851,outputs/phase_b_mesh_qc/case_outputs/851/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/851/seg_mask_0.5.nii.gz,50,50,1.0,True,172.05988040347498,0.11285378554156754,0.06558983144526719,0.30000340938568115,0.6000 0.6000 0.6000,True,ok
852,outputs/phase_b_mesh_qc/case_outputs/852/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/852/seg_mask_0.5.nii.gz,49,47,0.9591836734693877,False,217.8132299477212,0.1823415068277969,0.08371461498071622,0.3000054359436035,0.6000 0.6000 0.6000,True,ok
853,outputs/phase_b_mesh_qc/case_outputs/853/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/853/seg_mask_0.5.nii.gz,43,41,0.9534883720930233,False,171.15151507378206,0.13569260974717215,0.07928215516449044,0.3000030517578125,0.6000 0.6000 0.6000,True,ok
854,outputs/phase_b_mesh_qc/case_outputs/854/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/854/seg_mask_0.5.nii.gz,47,38,0.8085106382978723,False,166.28771196157024,0.13287503195943934,0.07990670530733342,0.30000221729278564,0.6000 0.6000 0.6000,True,ok
855,outputs/phase_b_mesh_qc/case_outputs/855/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/855/seg_mask_0.5.nii.gz,47,46,0.9787234042553191,False,236.657605559455,2.651783842857571,1.120514946726007,0.30000150203704834,0.6000 0.6000 0.6000,True,ok
856,outputs/phase_b_mesh_qc/case_outputs/856/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/856/seg_mask_0.5.nii.gz,40,40,1.0,True,243.0638886564829,3.03869737188475,1.2501640571460113,0.30000364780426025,0.6000 0.6000 0.6000,True,ok
857,outputs/phase_b_mesh_qc/case_outputs/857/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/857/seg_mask_0.5.nii.gz,48,39,0.8125,False,190.9377014059207,0.07484078657280539,0.03919644262067391,0.30000460147857666,0.6000 0.6000 0.6000,True,ok
858,outputs/phase_b_mesh_qc/case_outputs/858/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/858/seg_mask_0.5.nii.gz,49,49,1.0,True,170.7429716175646,0.13363716234174142,0.07826803122594474,0.30000627040863037,0.6000 0.6000 0.6000,True,ok
859,outputs/phase_b_mesh_qc/case_outputs/859/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/859/seg_mask_0.5.nii.gz,50,50,1.0,True,203.16625232699192,0.15552691973086277,0.07655155221377288,0.3000065088272095,0.6000 0.6000 0.6000,True,ok
860,outputs/phase_b_mesh_qc/case_outputs/860/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/860/seg_mask_0.5.nii.gz,41,41,1.0,True,204.98058814685072,0.1944992863028103,0.09488668564238313,0.30000317096710205,0.6000 0.6000 0.6000,True,ok
861,outputs/phase_b_mesh_qc/case_outputs/861/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/861/seg_mask_0.5.nii.gz,30,30,1.0,True,208.3194962452368,2.235587690419087,1.0731533681261018,0.3000020980834961,0.6000 0.6000 0.6000,True,ok
862,outputs/phase_b_mesh_qc/case_outputs/862/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/862/seg_mask_0.5.nii.gz,44,35,0.7954545454545454,False,227.48622899224748,0.09033812468442257,0.03971146960614535,0.3000063896179199,0.6000 0.6000 0.6000,True,ok
863,outputs/phase_b_mesh_qc/case_outputs/863/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/863/seg_mask_0.5.nii.gz,46,45,0.9782608695652174,False,205.96087952485914,0.08238059173173573,0.039998174372620376,0.30000627040863037,0.6000 0.6000 0.6000,True,ok
864,outputs/phase_b_mesh_qc/case_outputs/864/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/864/seg_mask_0.5.nii.gz,50,50,1.0,True,184.72011797049169,0.13973126975807368,0.07564485736220415,0.30000340938568115,0.6000 0.6000 0.6000,True,ok
865,outputs/phase_b_mesh_qc/case_outputs/865/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/865/seg_mask_0.5.nii.gz,46,46,1.0,True,192.84844245865222,0.06973076435930167,0.03615832384762575,0.30000317096710205,0.6000 0.6000 0.6000,True,ok
866,outputs/phase_b_mesh_qc/case_outputs/866/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/866/seg_mask_0.5.nii.gz,46,44,0.9565217391304348,False,197.97818896989733,0.10824675314531718,0.05467610028586338,0.3000025749206543,0.6000 0.6000 0.6000,True,ok
867,outputs/phase_b_mesh_qc/case_outputs/867/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/867/seg_mask_0.5.nii.gz,41,41,1.0,True,194.10834506695946,4.556903979612808,2.3476084853749395,0.30000030994415283,0.6000 0.6000 0.6000,True,ok
868,outputs/phase_b_mesh_qc/case_outputs/868/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/868/seg_mask_0.5.nii.gz,32,32,1.0,True,208.63119369757075,2.136201823519272,1.023912956475667,0.3000040054321289,0.6000 0.6000 0.6000,True,ok
869,outputs/phase_b_mesh_qc/case_outputs/869/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/869/seg_mask_0.5.nii.gz,42,40,0.9523809523809523,False,195.66625109202224,0.1762126241007797,0.0900577504384783,0.3000051975250244,0.6000 0.6000 0.6000,True,ok
870,outputs/phase_b_mesh_qc/case_outputs/870/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/870/seg_mask_0.5.nii.gz,37,37,1.0,True,183.96361791747108,4.319588653329536,2.3480668092032033,0.30000340938568115,0.6000 0.6000 0.6000,True,ok
871,outputs/phase_b_mesh_qc/case_outputs/871/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/871/seg_mask_0.5.nii.gz,50,48,0.96,False,165.15701953130505,0.14262576596991686,0.08635767730289086,0.3000013828277588,0.6000 0.6000 0.6000,True,ok
872,outputs/phase_b_mesh_qc/case_outputs/872/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/872/seg_mask_0.5.nii.gz,45,0,0.0,False,186.22535195595853,0.15867224389669643,0.0852044269108009,0.30000221729278564,0.6000 0.6000 0.6000,True,ok
873,outputs/phase_b_mesh_qc/case_outputs/873/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/873/seg_mask_0.5.nii.gz,43,43,1.0,True,234.96302817317235,6.948222532720225,2.9571556796583542,0.30000340938568115,0.6000 0.6000 0.6000,True,ok
874,outputs/phase_b_mesh_qc/case_outputs/874/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/874/seg_mask_0.5.nii.gz,50,50,1.0,True,169.99494540363233,0.15881948237138535,0.09342600275219232,0.3000061511993408,0.6000 0.6000 0.6000,True,ok
875,outputs/phase_b_mesh_qc/case_outputs/875/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/875/seg_mask_0.5.nii.gz,47,45,0.9574468085106383,False,168.32326811014673,0.12022828173296608,0.07142701248783476,0.30000174045562744,0.6000 0.6000 0.6000,True,ok
876,outputs/phase_b_mesh_qc/case_outputs/876/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/876/seg_mask_0.5.nii.gz,42,42,1.0,True,186.51992114936482,0.13663700821960623,0.07325598647995758,0.30000269412994385,0.6000 0.6000 0.6000,True,ok
877,outputs/phase_b_mesh_qc/case_outputs/877/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/877/seg_mask_0.5.nii.gz,44,43,0.9772727272727273,False,187.08073701117542,0.0924952938295393,0.049441377721327895,0.300004243850708,0.6000 0.6000 0.6000,True,ok
878,outputs/phase_b_mesh_qc/case_outputs/878/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/878/seg_mask_0.5.nii.gz,49,49,1.0,True,166.59916133509293,0.16926468285490195,0.1015999609472509,0.30000483989715576,0.6000 0.6000 0.6000,True,ok
879,outputs/phase_b_mesh_qc/case_outputs/879/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/879/seg_mask_0.5.nii.gz,50,50,1.0,True,194.11277195980048,0.1617311394042353,0.08331813397509402,0.30004966259002686,0.6000 0.6000 0.6000,True,ok
880,outputs/phase_b_mesh_qc/case_outputs/880/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/880/seg_mask_0.5.nii.gz,50,50,1.0,True,164.7489085796601,0.14122331453164774,0.0857203339003383,0.3000030517578125,0.6000 0.6000 0.6000,True,ok
881,outputs/phase_b_mesh_qc/case_outputs/881/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/881/seg_mask_0.5.nii.gz,50,50,1.0,True,173.4757674434856,0.16583941171262473,0.09559802741132209,0.30000412464141846,0.6000 0.6000 0.6000,True,ok
882,outputs/phase_b_mesh_qc/case_outputs/882/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/882/seg_mask_0.5.nii.gz,49,0,0.0,False,186.6733092130708,0.13420058658336353,0.07189061315144182,0.30000388622283936,0.6000 0.6000 0.6000,True,ok
883,outputs/phase_b_mesh_qc/case_outputs/883/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/883/seg_mask_0.5.nii.gz,47,47,1.0,True,182.81992084297428,0.13215933048136838,0.07228934892433371,0.3000063896179199,0.6000 0.6000 0.6000,True,ok
884,outputs/phase_b_mesh_qc/case_outputs/884/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/884/seg_mask_0.5.nii.gz,50,50,1.0,True,154.2676954480875,0.15144744035842733,0.09817184337818205,0.30000102519989014,0.6000 0.6000 0.6000,True,ok
885,outputs/phase_b_mesh_qc/case_outputs/885/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/885/seg_mask_0.5.nii.gz,48,48,1.0,True,193.964332878223,0.12107468421300392,0.062421107229553636,0.3000032901763916,0.6000 0.6000 0.6000,True,ok
886,outputs/phase_b_mesh_qc/case_outputs/886/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/886/seg_mask_0.5.nii.gz,50,48,0.96,False,167.26338544850265,0.14730050363519323,0.08806500193704639,0.30000078678131104,0.6000 0.6000 0.6000,True,ok
887,outputs/phase_b_mesh_qc/case_outputs/887/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/887/seg_mask_0.5.nii.gz,38,30,0.7894736842105263,False,225.91973301188264,0.22983460535532863,0.1017328598486083,0.30000317096710205,0.6000 0.6000 0.6000,True,ok
888,outputs/phase_b_mesh_qc/case_outputs/888/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/888/seg_mask_0.5.nii.gz,50,49,0.98,False,171.41949103333604,0.06789768010030961,0.039609078110671506,0.300001859664917,0.6000 0.6000 0.6000,True,ok
889,outputs/phase_b_mesh_qc/case_outputs/889/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/889/seg_mask_0.5.nii.gz,50,48,0.96,False,167.21818714244608,0.16643047623479532,0.09952893227637988,0.30000150203704834,0.6000 0.6000 0.6000,True,ok
890,outputs/phase_b_mesh_qc/case_outputs/890/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/890/seg_mask_0.5.nii.gz,50,50,1.0,True,155.56209083291893,0.12510038564349443,0.08041829791157679,0.3000074625015259,0.6000 0.6000 0.6000,True,ok
891,outputs/phase_b_mesh_qc/case_outputs/891/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/891/seg_mask_0.5.nii.gz,50,50,1.0,True,159.60790398895404,0.1090137002753473,0.06830094096273064,0.3000030517578125,0.6000 0.6000 0.6000,True,ok
892,outputs/phase_b_mesh_qc/case_outputs/892/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/892/seg_mask_0.5.nii.gz,48,46,0.9583333333333334,False,190.35894020675377,0.14531143007801434,0.07633549016410147,0.30000734329223633,0.6000 0.6000 0.6000,True,ok
893,outputs/phase_b_mesh_qc/case_outputs/893/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/893/seg_mask_0.5.nii.gz,39,39,1.0,True,219.29734420107596,0.1370357796072675,0.06248857235663466,0.30000579357147217,0.6000 0.6000 0.6000,True,ok
894,outputs/phase_b_mesh_qc/case_outputs/894/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/894/seg_mask_0.5.nii.gz,48,46,0.9583333333333334,False,195.23247936640976,0.18729597042683888,0.0959348419047244,0.3000054359436035,0.6000 0.6000 0.6000,True,ok
895,outputs/phase_b_mesh_qc/case_outputs/895/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/895/seg_mask_0.5.nii.gz,50,50,1.0,True,162.5966814920107,0.10993640516674762,0.06761294520770979,0.30000269412994385,0.6000 0.6000 0.6000,True,ok
896,outputs/phase_b_mesh_qc/case_outputs/896/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/896/seg_mask_0.5.nii.gz,50,50,1.0,True,166.95317512090915,0.17138977622935186,0.10265739247260777,0.30000269412994385,0.6000 0.6000 0.6000,True,ok
897,outputs/phase_b_mesh_qc/case_outputs/897/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/897/seg_mask_0.5.nii.gz,50,50,1.0,True,166.74712764433733,0.13399233874895788,0.08035660982104373,0.3000071048736572,0.6000 0.6000 0.6000,True,ok
898,outputs/phase_b_mesh_qc/case_outputs/898/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/898/seg_mask_0.5.nii.gz,50,48,0.96,False,166.97257529021957,0.09922574133109076,0.05942637056332383,0.3000049591064453,0.6000 0.6000 0.6000,True,ok
899,outputs/phase_b_mesh_qc/case_outputs/899/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/899/seg_mask_0.5.nii.gz,50,50,1.0,True,183.20940305116474,0.18813908163738244,0.10269073448421258,0.30002498626708984,0.6000 0.6000 0.6000,True,ok
900,outputs/phase_b_mesh_qc/case_outputs/900/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/900/seg_mask_0.5.nii.gz,50,48,0.96,False,161.62289231627875,0.10064966207808176,0.06227438491888953,0.3000040054321289,0.6000 0.6000 0.6000,True,ok
901,outputs/phase_b_mesh_qc/case_outputs/901/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/901/seg_mask_0.5.nii.gz,47,45,0.9574468085106383,False,212.23893460710585,0.10850073363161868,0.05112197431280642,0.3000067472457886,0.6000 0.6000 0.6000,True,ok
902,outputs/phase_b_mesh_qc/case_outputs/902/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/902/seg_mask_0.5.nii.gz,50,49,0.98,False,167.47203463275082,0.11090553910038697,0.06622331862366845,0.3000037670135498,0.6000 0.6000 0.6000,True,ok
903,outputs/phase_b_mesh_qc/case_outputs/903/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/903/seg_mask_0.5.nii.gz,50,50,1.0,True,172.87189564465746,0.12044735942941313,0.06967434410333287,0.3000452518463135,0.6000 0.6000 0.6000,True,ok
904,outputs/phase_b_mesh_qc/case_outputs/904/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/904/seg_mask_0.5.nii.gz,39,34,0.8717948717948718,False,189.7798233044431,3.2291141088042687,1.701505488085608,0.30000269412994385,0.6000 0.6000 0.6000,True,ok
905,outputs/phase_b_mesh_qc/case_outputs/905/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/905/seg_mask_0.5.nii.gz,40,38,0.95,False,206.89908584975976,0.1257962923302005,0.06080079658812401,0.29999852180480957,0.6000 0.6000 0.6000,True,ok
906,outputs/phase_b_mesh_qc/case_outputs/906/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/906/seg_mask_0.5.nii.gz,50,50,1.0,True,162.53024510051497,0.15928588979936853,0.09800384519254246,0.2999999523162842,0.6000 0.6000 0.6000,True,ok
907,outputs/phase_b_mesh_qc/case_outputs/907/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/907/seg_mask_0.5.nii.gz,50,50,1.0,True,171.6734190581838,0.14682055103274663,0.08552317058646453,0.3000037670135498,0.6000 0.6000 0.6000,True,ok
908,outputs/phase_b_mesh_qc/case_outputs/908/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/908/seg_mask_0.5.nii.gz,45,43,0.9555555555555556,False,184.68016134392616,0.09748343243856215,0.05278500502120567,0.3000009059906006,0.6000 0.6000 0.6000,True,ok
909,outputs/phase_b_mesh_qc/case_outputs/909/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/909/seg_mask_0.5.nii.gz,50,48,0.96,False,174.8801858399464,0.08186441160580644,0.04681171352409831,0.30000269412994385,0.6000 0.6000 0.6000,True,ok
910,outputs/phase_b_mesh_qc/case_outputs/910/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/910/seg_mask_0.5.nii.gz,50,48,0.96,False,171.34595780248117,0.11239439939893656,0.06559501072590172,0.30002570152282715,0.6000 0.6000 0.6000,True,ok
911,outputs/phase_b_mesh_qc/case_outputs/911/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/911/seg_mask_0.5.nii.gz,48,46,0.9583333333333334,False,199.07708269903188,0.13695279508806904,0.06879385272845122,0.3000037670135498,0.6000 0.6000 0.6000,True,ok
912,outputs/phase_b_mesh_qc/case_outputs/912/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/912/seg_mask_0.5.nii.gz,49,47,0.9591836734693877,False,204.15524305440124,0.14689511069501993,0.07195265156911831,0.3000444173812866,0.6000 0.6000 0.6000,True,ok
913,outputs/phase_b_mesh_qc/case_outputs/913/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/913/seg_mask_0.5.nii.gz,43,41,0.9534883720930233,False,219.20783630899254,0.1429800483051169,0.06522579243178792,0.30000483989715576,0.6000 0.6000 0.6000,True,ok
914,outputs/phase_b_mesh_qc/case_outputs/914/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/914/seg_mask_0.5.nii.gz,47,47,1.0,True,158.82448224081526,0.11019977264505786,0.06938462577700652,0.30004405975341797,0.6000 0.6000 0.6000,True,ok
915,outputs/phase_b_mesh_qc/case_outputs/915/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/915/seg_mask_0.5.nii.gz,48,46,0.9583333333333334,False,185.01125014621195,0.12004605792247275,0.06488581522885875,0.30000483989715576,0.6000 0.6000 0.6000,True,ok
916,outputs/phase_b_mesh_qc/case_outputs/916/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/916/seg_mask_0.5.nii.gz,45,43,0.9555555555555556,False,197.06781261886937,0.15149425887744428,0.07687417689586645,0.30002522468566895,0.6000 0.6000 0.6000,True,ok
917,outputs/phase_b_mesh_qc/case_outputs/917/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/917/seg_mask_0.5.nii.gz,50,48,0.96,False,203.23444994685977,0.1127250626381395,0.05546552893351202,0.30000174045562744,0.6000 0.6000 0.6000,True,ok
918,outputs/phase_b_mesh_qc/case_outputs/918/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/918/seg_mask_0.5.nii.gz,50,50,1.0,True,165.79771965607685,0.1815111247160736,0.1094774554756193,0.3000129461288452,0.6000 0.6000 0.6000,True,ok
919,outputs/phase_b_mesh_qc/case_outputs/919/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/919/seg_mask_0.5.nii.gz,50,50,1.0,True,175.53154120515003,0.17906248409627606,0.10201157174766631,0.30000364780426025,0.6000 0.6000 0.6000,True,ok
920,outputs/phase_b_mesh_qc/case_outputs/920/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/920/seg_mask_0.5.nii.gz,45,36,0.8,False,190.38162411241984,0.12437361162900509,0.06532858000810142,0.3000059127807617,0.6000 0.6000 0.6000,True,ok
921,outputs/phase_b_mesh_qc/case_outputs/921/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/921/seg_mask_0.5.nii.gz,36,29,0.8055555555555556,False,210.61710220842912,0.08962047848464194,0.04255137761602688,0.3000028133392334,0.6000 0.6000 0.6000,True,ok
922,outputs/phase_b_mesh_qc/case_outputs/922/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/922/seg_mask_0.5.nii.gz,45,44,0.9777777777777777,False,150.99628687051322,0.21794114049426794,0.1443354303680085,0.3000040054321289,0.6000 0.6000 0.6000,True,ok
923,outputs/phase_b_mesh_qc/case_outputs/923/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/923/seg_mask_0.5.nii.gz,42,42,1.0,True,202.31036424925477,0.13538054318277254,0.06691725541850051,0.3000051975250244,0.6000 0.6000 0.6000,True,ok
924,outputs/phase_b_mesh_qc/case_outputs/924/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/924/seg_mask_0.5.nii.gz,50,48,0.96,False,179.5755120046132,0.09609487049387049,0.05351223528261574,0.3000069856643677,0.6000 0.6000 0.6000,True,ok
925,outputs/phase_b_mesh_qc/case_outputs/925/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/925/seg_mask_0.5.nii.gz,42,38,0.9047619047619048,False,224.88678046183472,2.080432980582183,0.925102389882473,0.3000044822692871,0.6000 0.6000 0.6000,True,ok
926,outputs/phase_b_mesh_qc/case_outputs/926/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/926/seg_mask_0.5.nii.gz,44,44,1.0,True,177.50774754768628,0.17684524713090796,0.09962677661908793,0.30000758171081543,0.6000 0.6000 0.6000,True,ok
927,outputs/phase_b_mesh_qc/case_outputs/927/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/927/seg_mask_0.5.nii.gz,49,49,1.0,True,168.84432342787846,0.08790410086642857,0.05206221866498025,0.30000579357147217,0.6000 0.6000 0.6000,True,ok
928,outputs/phase_b_mesh_qc/case_outputs/928/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/928/seg_mask_0.5.nii.gz,48,46,0.9583333333333334,False,190.73677750622005,0.10490905497957564,0.05500200661414367,0.30000078678131104,0.6000 0.6000 0.6000,True,ok
929,outputs/phase_b_mesh_qc/case_outputs/929/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/929/seg_mask_0.5.nii.gz,50,50,1.0,True,171.93744261762575,0.18097039025005832,0.10525362451302772,0.30000603199005127,0.6000 0.6000 0.6000,True,ok
930,outputs/phase_b_mesh_qc/case_outputs/930/segmentation_repaired.stl,outputs/final_test_250_phaseb_traceable_v14/case_outputs/930/seg_mask_0.5.nii.gz,50,50,1.0,True,171.77823740351724,0.21267636715371518,0.12380867935798284,0.30000734329223633,0.6000 0.6000 0.6000,True,ok
